movie_id,language
1951,English
1952,Français
1953,English
1954,English
1955,English
1956,English
1956,Pусский
1957,English
1957,Deutsch
1957,svenska
1957,
1958,English
1959,English
1960,English
1961,English
1962,English
1963,English
1964,English
1964,Deutsch
1964,Magyar
1965,English
1966,English
1966,Français
1966,Deutsch
1967,English
1968,English
1968,
1969,English
1970,English
1970,Français
1971,English
1972,English
1973,English
1974,English
1975,English
1975,Italiano
1976,English
1977,English
1978,Dansk
1978,English
1978,한국어/조선말
1978,Norsk
1978,svenska
1979,English
1980,English
1981,English
1982,English
1983,English
1984,English
1984,Deutsch
1985,English
1986,English
1987,English
1988,English
1989,English
1989,Italiano
1990,English
1991,English
1992,English
1993,English
1994,English
1995,English
1996,English
1997,English
1998,English
1999,English
2000,English
2001,English
2002,English
2003,English
2004,English
2004,
2005,English
2006,English
2007,English
2007,Pусский
2008,English
2009,English
2010,English
2010,Magyar
2011,English
2011,Português
2011,Español
2012,English
2013,English
2014,English
2015,Český
2015,English
2016,English
2017,English
2018,
2018,Deutsch
2019,English
2019,Français
2020,English
2020,svenska
2021,English
2021,Latin
2022,English
2023,English
2024,English
2024,Pусский
2025,English
2025,Français
2027,English
2028,English
2029,English
2029,Italiano
2030,English
2031,English
2032,English
2032,Italiano
2033,English
2034,English
2035,English
2036,English
2037,English
2038,Český
2038,English
2039,Afrikaans
2039,English
2040,Afrikaans
2040,English
2041,English
2042,English
2043,English
2044,English
2045,Italiano
2046,Magyar
2046,English
2046,Français
2047,English
2048,English
2049,English
2050,English
2051,English
2051,Deutsch
2052,English
2053,English
2053,Italiano
2053,Pусский
2054,English
2055,English
2056,Pусский
2056,English
2057,English
2058,English
2059,English
2060,English
2061,English
2062,English
2063,English
2064,English
2065,English
2066,English
2067,English
2068,English
2068,Français
2068,Pусский
2068,Español
2069,English
2069,Deutsch
2069,Norsk
2069,svenska
2070,English
2070,Español
2071,English
2071,Italiano
2071,Español
2072,العربية
2072,English
2072,Français
2072,Italiano
2073,English
2074,English
2074,Français
2074,Deutsch
2074,Italiano
2075,Français
2075,English
2076,English
2077,English
2078,English
2079,English
2081,English
2081,Français
2082,English
2083,English
2084,English
2085,English
2085,Italiano
2086,English
2086,Français
2087,English
2088,English
2089,English
2090,English
2091,English
2091,Français
2091,Deutsch
2092,English
2093,English
2094,English
2095,English
2096,English
2097,Italiano
2097,English
2097,Deutsch
2097,Français
2098,English
2099,English
2100,English
2100,Italiano
2101,English
2102,English
2103,English
2104,English
2105,English
2106,English
2107,English
2108,English
2110,English
2111,English
2112,English
2113,No Language
2114,English
2116,English
2117,English
2118,Pусский
2118,English
2118,עִבְרִית
2119,Deutsch
2119,English
2120,English
2120,Italiano
2122,English
2123,English
2124,English
2125,Deutsch
2125,Italiano
2126,Italiano
2127,English
2128,English
2129,English
2130,English
2131,English
2132,Deutsch
2132,English
2133,English
2134,English
2135,English
2136,English
2136,Magyar
2137,English
2139,English
2140,English
2141,English
2142,English
2143,English
2144,English
2145,English
2145,Français
2145,Español
2146,English
2147,English
2148,English
2149,English
2150,English
2150,Magyar
2150,Italiano
2151,English
2152,English
2152,Français
2153,English
2154,English
2155,English
2156,English
2157,English
2158,English
2159,English
2160,English
2161,English
2161,Français
2162,English
2163,English
2163,Français
2163,Pусский
2164,English
2164,Italiano
2165,English
2166,English
2167,English
2168,العربية
2168,English
2168,Français
2169,
2169,हिन्दी
2170,English
2170,Latin
2171,English
2172,English
2173,English
2173,Norsk
2174,English
2175,English
2176,English
2177,Deutsch
2178,English
2179,English
2180,Italiano
2181,English
2182,English
2183,English
2184,English
2185,English
2185,Deutsch
2186,Français
2186,Latin
2186,English
2187,English
2188,English
2189,English
2191,English
2192,English
2193,English
2194,Deutsch
2195,English
2196,English
2196,Pусский
2197,Český
2197,English
2198,English
2199,English
2200,English
2201,English
2202,English
2203,English
2203,Pусский
2204,English
2205,English
2205,Deutsch
2206,English
2207,English
2208,English
2209,English
2209,Deutsch
2209,Italiano
2210,English
2210,日本語
2212,English
2213,English
2213,Latin
2214,English
2215,English
2216,English
2217,English
2218,English
2218,Magyar
2219,Español
2219,English
2219,العربية
2220,English
2221,Français
2221,English
2222,English
2223,English
2224,English
2225,English
2226,English
2227,English
2228,English
2229,English
2230,English
2231,English
2232,English
2233,English
2234,English
2235,English
2236,Italiano
2237,English
2238,English
2239,English
2240,English
2241,English
2242,Português
2243,English
2243,Français
2243,
2244,English
2244,Gaeilge
2244,Latin
2245,Dansk
2245,Deutsch
2245,English
2246,English
2247,English
2248,日本語
2249,English
2249,日本語
2249,Pусский
2250,日本語
2251,English
2252,English
2253,English
2254,English
2255,English
2255,Português
2256,English
2257,English
2258,English
2259,English
2260,English
2261,English
2262,English
2262,Español
2263,English
2264,English
2265,English
2266,English
2267,English
2268,English
2269,English
2270,English
2271,English
2272,English
2273,Italiano
2273,Türkçe
2274,English
2275,English
2276,English
2277,English
2278,English
2279,עִבְרִית
2279,English
2280,Français
2280,English
2280,Latin
2280,Español
2281,English
2282,English
2283,English
2284,English
2285,Français
2286,English
2287,English
2287,Tiếng Việt
2288,English
2289,English
2289,Pусский
2290,العربية
2290,English
2291,Français
2291,English
2291,Español
2292,English
2293,English
2294,English
2295,English
2296,English
2297,English
2298,Français
2298,English
2299,English
2300,English
2301,English
2301,Português
2302,English
2303,English
2304,English
2305,English
2306,English
2307,English
2308,English
2309,English
2310,English
2311,English
2312,English
2312,Pусский
2313,English
2314,Kiswahili
2314,English
2315,English
2315,Kiswahili
2316,English
2317,English
2318,English
2319,English
2320,English
2321,English
2321,Italiano
2321,Pусский
2322,English
2323,English
2324,English
2325,English
2326,English
2327,English
2328,English
2329,English
2330,English
2331,English
2332,English
2333,English
2333,Pусский
2334,English
2335,English
2335,Português
2336,English
2337,English
2338,English
2339,English
2339,Français
2340,English
2341,English
2341,Polski
2342,English
2343,English
2344,English
2345,English
2346,English
2347,English
2348,English
2349,English
2350,English
2350,Italiano
2351,English
2352,English
2352,Latin
2353,English
2354,English
2355,English
2356,English
2357,English
2358,English
2359,English
2359,Español
2360,English
2361,Español
2361,English
2362,Magyar
2362,English
2363,English
2363,Deutsch
2363,Español
2364,English
2365,Français
2366,English
2367,English
2367,Magyar
2368,Italiano
2368,Español
2370,English
2371,English
2372,English
2373,English
2375,English
2376,Français
2376,English
2377,English
2378,English
2378,Deutsch
2379,English
2379,Deutsch
